epoch,fsops_rate,proc_state,minor_flt,major_flt,utime,ktime,num_threads,vmem_sz,pmem_sz,swap_bytes_used,swap_sdb1_bytes_read,swap_sdb1_bytes_written,ext4_capacity,ext4_free,ext4_inodes,ext4_ifree,xfs_capacity,xfs_free,xfs_inodes,xfs_ifree,
885.478268708,7.999,D,15833071,880390,8580,29748,2,30019411968,29781147648,72278016,0.00,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
890.479207697,7.998,D,15921212,885300,8627,29934,2,30190870528,29951676416,72278016,0.00,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
895.480076897,8.798,D,16018171,890701,8663,30102,2,30379479040,30139269120,72278016,0.00,0.00,241664,176128,32,21,11776000,11534336,8192,8188,
900.481118190,8.198,D,16106310,895611,8704,30284,2,30550937600,30309785600,72278016,0.00,0.00,241664,172032,32,21,11776000,11530240,8192,8188,
905.481967020,6.599,D,16181223,899787,8746,30436,2,30688104448,30446198784,72278016,0.00,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
910.483044221,8.398,D,16273774,904940,8794,30620,2,30876708864,30633766912,72278016,0.00,0.00,241664,172032,32,21,11776000,11530240,8192,8188,
915.483967403,8.598,R,16368874,910099,8842,30788,2,31065206784,30814687232,72278016,0.00,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
920.485072953,8.598,D,16463266,915499,8892,30969,2,31236771840,30991847424,72278016,0.00,0.00,241664,172032,32,21,11776000,11530240,8192,8188,
925.486114342,8.798,D,16560220,920900,8941,31132,2,31425376256,31179415552,72278016,0.00,0.00,241664,172032,32,21,11776000,11530240,8192,8188,
930.486901740,8.199,D,16648358,925810,8993,31311,2,31596834816,31349932032,72015872,0.00,0.00,241664,172032,32,21,11776000,11530240,8192,8188,
935.487803251,7.999,D,16736472,930735,9043,31490,2,31716958208,31469281280,72015872,0.00,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
940.488847029,7.998,D,16824611,935645,9099,31668,2,31888416768,31639801856,72015872,0.00,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
945.489804710,7.599,D,16908345,940307,9144,31831,2,32059772928,31810314240,72015872,0.00,0.00,241664,172032,32,20,11776000,11534336,8192,8187,
950.490743169,7.599,R,16996466,945204,9186,32001,2,32248270848,31996014592,72015872,0.00,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
955.491731044,7.598,D,17075809,949636,9232,32160,2,32385544192,32134295552,72015872,6552.31,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
960.492541624,8.399,D,17168353,954794,9280,32338,2,32557105152,32304816128,72015872,0.00,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
965.493559806,8.398,S,17265303,960195,9331,32515,2,32745607168,32492380160,72015872,0.00,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
970.494123913,7.999,R,17353200,964884,9382,32699,2,32917061632,32645836800,72015872,0.00,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
975.494935187,7.999,R,17441549,970003,9424,32848,2,33088417792,32831668224,72015872,0.00,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
980.495798941,8.798,D,17534104,975183,9470,32976,2,33225691136,32969814016,72015872,0.00,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
985.496614068,7.399,D,17617832,979850,9514,33138,2,33380003840,33123274752,72015872,0.00,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
990.497560713,8.798,D,17714775,985256,9563,33305,2,33551462400,33293787136,72015872,0.00,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
995.498346646,8.199,R,17803652,990167,9619,33470,2,33739960320,33467273216,72015872,0.00,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
1000.499367395,7.998,D,17891044,995081,9676,33637,2,33877336064,33617764352,72015872,0.00,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
1005.500349784,7.199,R,17974584,999555,9717,33785,2,34065731584,33791229952,72015872,0.00,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
1010.501374135,8.198,D,18062910,1004658,9765,33967,2,34203004928,33941741568,72015872,0.00,0.00,241664,163840,32,21,11776000,11522048,8192,8188,
1015.502367939,8.198,D,18151046,1009568,9813,34147,2,34374463488,34112249856,72015872,0.00,0.00,241664,163840,32,21,11776000,11522048,8192,8188,
1020.503233992,7.599,R,18238928,1014240,9866,34330,2,34528776192,34265710592,72015872,0.00,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
1025.504301889,8.398,R,18331480,1019398,9919,34508,2,34700238848,34436263936,72015872,0.00,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
1030.505379379,9.198,D,18428679,1025042,9966,34661,2,34888843264,34623827968,72015872,0.00,0.00,241664,163840,32,21,11776000,11522048,8192,8188,
1035.506193531,7.999,D,18516801,1029962,10017,34846,2,35026112512,34760232960,72015872,0.00,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
1040.507058684,7.999,D,18604929,1034877,10056,35041,2,35180322816,34913689600,72015872,0.00,0.00,241664,167936,32,20,11776000,11530240,8192,8187,
1045.507963682,7.999,R,18697222,1039792,10110,35216,2,35351781376,35084206080,72015872,0.00,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
1050.508876367,8.598,D,18790021,1045188,10162,35380,2,35540385792,35271774208,72015872,0.00,0.00,241664,167936,32,20,11776000,11530240,8192,8187,
1055.509924948,8.598,D,18882561,1050346,10212,35543,2,35711946752,35442286592,72015872,0.00,0.00,241664,167936,32,20,11776000,11530240,8192,8187,
1060.510693738,7.999,R,18974854,1055261,10257,35693,2,35900080128,35628949504,72015872,4914.44,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
1065.512064763,8.798,R,19069680,1060668,10309,35846,2,36054654976,35774631936,72015872,0.00,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
1070.512958738,8.398,R,19161412,1065826,10359,36022,2,36226113536,35941765120,72015872,0.00,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
1075.513968023,8.398,R,19254283,1070984,10409,36190,2,36397572096,36113633280,72015872,0.00,0.00,241664,167936,32,20,11776000,11530240,8192,8187,
1080.514602816,7.999,R,19344999,1075903,10462,36373,2,36534845440,36260737024,72015872,0.00,0.00,241664,192512,32,20,11776000,11550720,8192,8187,
1085.515476756,7.399,D,19424555,1080575,10508,36551,2,36654866432,36380090368,72015872,0.00,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
1090.516428937,8.198,R,19516868,1085513,10560,36722,2,36843364352,36552130560,72015872,0.00,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
1095.517460712,6.799,D,19587605,1089661,10594,36846,2,36963491840,36687011840,72015872,0.00,0.00,241664,212992,32,21,11776000,11567104,8192,8188,
1100.518580592,7.598,D,19671335,1094328,10643,37012,2,37117906944,36840480768,72015872,0.00,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
1105.519499343,6.999,D,19750649,1098752,10683,37187,2,37254971392,36976885760,72015872,0.00,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
1110.520405262,7.999,D,19838789,1103662,10728,37378,2,37426429952,37147402240,72015872,6552.41,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
1115.521247170,8.399,D,19931330,1108820,10780,37555,2,37597888512,37317918720,72015872,0.00,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
1120.522333019,7.598,D,20015057,1113487,10829,37712,2,37752201216,37471375360,72015872,0.00,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
1125.523195306,8.599,R,20111802,1118701,10884,37883,2,37940699136,37644947456,72015872,0.00,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
1130.523957354,7.799,D,20195726,1123560,10926,38041,2,38077972480,37795348480,72015872,0.00,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
1135.524980715,8.198,D,20283867,1128470,10974,38219,2,38249533440,37965869056,72015872,0.00,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
1140.525795572,7.999,D,20372003,1133380,11022,38406,2,38420889600,38136377344,72015872,0.00,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
1145.526776632,8.198,D,20464546,1138538,11080,38584,2,38592348160,38306893824,72015872,0.00,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
1150.527696000,7.799,S,20552666,1143458,11124,38771,2,38729515008,38443298816,72015872,0.00,0.00,241664,176128,32,21,11776000,11534336,8192,8188,
1155.528739958,8.398,R,20645205,1148616,11181,38937,2,38917750784,38627143680,72015872,0.00,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
1160.529556846,8.799,R,20742068,1153921,11223,39108,2,39106621440,38810468352,72015872,0.00,0.00,241664,176128,32,21,11776000,11534336,8192,8188,
1165.530772197,8.398,R,20834453,1158937,11279,39278,2,39243997184,38954876928,72015872,0.00,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
1170.531897722,8.398,R,20927191,1164292,11329,39451,2,39432392704,39137640448,72015872,0.00,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
1175.533071016,8.398,D,21015382,1169248,11374,39625,2,39586914304,39295909888,72015872,0.00,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
1180.534135289,6.799,R,21094706,1173667,11410,39781,2,39741124608,39449370624,72015872,0.00,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
1185.535175466,8.398,D,21182847,1178577,11461,39953,2,39912685568,39619891200,72015872,0.00,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
1190.536305873,7.598,R,21270736,1183244,11511,40137,2,40084041728,39790403584,72015872,0.00,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
1195.537379726,8.398,R,21361457,1188398,11558,40307,2,40272539648,39970381824,72015872,0.00,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
1200.538224776,8.199,D,21451663,1193555,11606,40453,2,40426958848,40131432448,72015872,0.00,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
1205.538982394,8.599,R,21544518,1198709,11653,40621,2,40632602624,40320217088,72015872,0.00,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
1210.539884770,7.599,R,21632342,1203623,11706,40778,2,40769875968,40472457216,72015872,6552.42,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
1215.540669395,8.399,R,21724626,1208543,11758,40948,2,40924188672,40625917952,72015872,0.00,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
1220.541538440,7.599,R,21808345,1213215,11802,41105,2,41078132736,40775659520,72015872,0.00,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
1225.542329302,8.799,D,21901142,1218611,11845,41276,2,41249959936,40949891072,72015872,0.00,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
1230.543241857,8.398,R,21996512,1223780,11897,41443,2,41404268544,41097920512,72015872,0.00,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
1235.544319683,8.398,R,22090409,1228990,11944,41621,2,41575624704,41259868160,72015872,0.00,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
1240.545485036,7.598,D,22169935,1233604,11992,41788,2,41713000448,41410277376,72015872,0.00,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
1245.546120762,7.599,R,22257915,1238376,12044,41981,2,41884250112,41569853440,72015872,0.00,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
1250.547016861,7.599,D,22337388,1242938,12084,42149,2,42021523456,41717194752,72015872,0.00,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
1255.547975975,7.799,D,22425525,1247848,12138,42336,2,42192982016,41887707136,72015872,0.00,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
1260.548728310,7.599,D,22509254,1252515,12185,42496,2,42347294720,42041167872,72015872,0.00,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
1265.549449470,7.999,D,22597383,1257430,12237,42682,2,42501709824,42194628608,72015872,0.00,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
1270.550301412,8.399,D,22689934,1262583,12277,42870,2,42690211840,42382196736,72015872,0.00,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
1275.551277740,8.198,D,22778064,1267498,12320,43001,2,42844626944,42535661568,72015872,0.00,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
1280.552339468,7.998,D,22866202,1272408,12371,43175,2,43016085504,42706178048,72015872,0.00,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
1285.553439418,7.998,D,22954341,1277318,12426,43354,2,43187441664,42876690432,72015872,0.00,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
1290.554216905,7.999,R,23046627,1282238,12476,43530,2,43341754368,43030159360,72015872,0.00,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
1295.555307095,7.198,R,23126208,1286900,12533,43688,2,43496071168,43183652864,72015872,0.00,0.00,241664,192512,32,20,11776000,11550720,8192,8187,
1300.557513608,7.996,D,23209936,1291567,12579,43833,2,43650486272,43337121792,72015872,0.00,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
1305.558236157,8.399,D,23302484,1296720,12630,44001,2,43838988288,43524685824,72015872,0.00,0.00,241664,172032,32,20,11776000,11534336,8192,8187,
1310.558933595,8.599,D,23399429,1302126,12679,44178,2,44010446848,43695198208,72015872,0.00,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
1315.559868490,8.198,D,23487568,1307036,12733,44365,2,44182007808,43865718784,72015872,4914.28,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
1320.560560975,8.199,D,23580109,1312194,12788,44532,2,44353363968,44036227072,72015872,0.00,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
1325.561301633,8.599,D,23672658,1317347,12831,44702,2,44541968384,44223795200,72015872,0.00,0.00,241664,172032,32,20,11776000,11534336,8192,8187,
1330.561959507,7.999,R,23763489,1322258,12877,44879,2,44730466304,44405260288,72015872,0.00,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
1335.562867375,8.398,R,23853340,1327415,12924,45044,2,44884987904,44564832256,72015872,0.00,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
1340.563726168,8.798,D,23950293,1332816,12973,45216,2,45073592320,44752396288,72015872,0.00,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
1345.564959017,7.998,R,24042648,1337796,13024,45399,2,45261987840,44925972480,72015872,0.00,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
1350.565957268,7.199,D,24117737,1342155,13070,45574,2,45365071872,45042262016,72015872,0.00,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
1355.566996574,7.998,R,24210216,1347245,13124,45759,2,45570613248,45241958400,72015872,0.00,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
1360.567892668,7.799,D,24294013,1351975,13167,45921,2,45707988992,45383286784,72015872,0.00,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
1365.568555298,8.199,R,24382726,1356886,13206,46066,2,45896384512,45556101120,72015872,0.00,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
1370.569425880,7.999,D,24470289,1361795,13251,46223,2,46050803712,45724319744,72015872,0.00,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
1375.570343846,8.398,D,24562831,1366953,13300,46396,2,46222262272,45894832128,72015872,0.00,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
1380.571551179,6.398,R,24637546,1370952,13344,46563,2,46359322624,46017245184,72015872,0.00,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
1385.572626994,7.598,D,24717061,1375553,13391,46726,2,46496698368,46167654400,72015872,0.00,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
1390.573266952,7.999,R,24809601,1380711,13447,46905,2,46668054528,46338166784,72015872,4914.57,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
1395.573844974,8.399,R,24901887,1385631,13501,47074,2,46822367232,46491627520,72015872,0.00,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
1400.574773599,8.398,R,24990842,1390784,13552,47247,2,47010971648,46664306688,72015872,0.00,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
1405.575427055,8.399,S,25087215,1396190,13601,47427,2,47165284352,46832656384,72015872,3276.37,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
1410.576244348,7.799,R,25170946,1400857,13647,47585,2,47319699456,46986125312,72015872,0.00,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
1415.577031887,8.599,D,25263494,1406010,13693,47758,2,47508201472,47173689344,72015872,0.00,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
1420.577828825,7.999,R,25355058,1410921,13741,47946,2,47696699392,47358128128,72015872,0.00,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
1425.578692486,8.399,R,25448384,1416114,13788,48120,2,47885307904,47533236224,72015872,0.00,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
1430.579646482,7.998,R,25532905,1420988,13832,48271,2,48039727104,47687442432,72015872,0.00,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
1435.580463880,8.399,D,25624867,1426146,13883,48437,2,48194142208,47855796224,72015872,0.00,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
1440.581270410,7.199,R,25708592,1430813,13936,48608,2,48348454912,48009252864,72015872,0.00,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
1445.582151972,7.599,D,25787917,1435232,13983,48766,2,48502767616,48162721792,72015872,0.00,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
1450.583134963,6.999,D,25867242,1439651,14030,48931,2,48656977920,48316182528,72015872,0.00,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
1455.584018315,7.399,D,25946567,1444070,14081,49102,2,48811393024,48469651456,72015872,3276.22,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
1460.585040698,7.998,R,26038934,1449046,14132,49291,2,49016934400,48661708800,72015872,0.00,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
1465.586029043,7.998,S,26127245,1454138,14177,49484,2,49154310144,48810676224,72015872,0.00,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
1470.586963525,7.599,R,26210106,1458557,14222,49649,2,49325666304,48978468864,72015872,0.00,0.00,241664,159744,32,20,11776000,11522048,8192,8187,
1475.587956406,7.598,D,26290299,1463224,14270,49838,2,49462935552,49117605888,72015872,0.00,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
1480.589018464,8.798,R,26387250,1468625,14317,50002,2,49651437568,49305169920,72015872,0.00,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
1485.589908671,7.599,R,26475125,1473302,14353,50180,2,49788604416,49441579008,72015872,0.00,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
1490.590729284,7.599,R,26559090,1478195,14399,50332,2,49977102336,49627303936,72015872,0.00,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
1495.591662364,8.198,D,26647247,1483117,14448,50506,2,50131521536,49782611968,72015872,0.00,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
1500.592769730,7.598,D,26730976,1487784,14490,50673,2,50285834240,49936076800,72015872,0.00,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
1505.593594470,7.999,D,26819105,1492699,14535,50854,2,50440249344,50089537536,72015872,0.00,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
1510.594182944,7.599,D,26902834,1497366,14584,51016,2,50594459648,50243002368,72015872,1638.21,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
1515.594812889,8.199,R,26995361,1502503,14631,51193,2,50800103424,50445778944,72015872,0.00,0.00,241664,163840,32,20,11776000,11526144,8192,8187,
1520.595950166,6.798,R,27068454,1506448,14670,51340,2,50937270272,50577391616,72015872,0.00,0.00,241664,229376,32,20,11776000,11587584,8192,8187,
1525.596972818,7.998,R,27158186,1511389,14714,51529,2,51074539520,50703368192,72015872,0.00,0.00,241664,167936,32,21,11776000,11526144,8192,8188,
1530.598044641,9.198,D,27255362,1517021,14764,51677,2,51228958720,50873905152,72015872,0.00,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
1535.599124145,7.598,S,27343501,1521931,14811,51805,2,51400314880,51044417536,72015872,819.02,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
1540.600098175,7.998,D,27427227,1526598,14859,51946,2,51554729984,51197882368,72015872,0.00,0.00,241664,192512,32,21,11776000,11546624,8192,8188,
1545.601235569,7.198,R,27510952,1531255,14909,52112,2,51743125504,51383574528,72015872,0.00,0.00,241664,172032,32,21,11776000,11530240,8192,8188,
1550.602089495,7.799,D,27594690,1535927,14954,52270,2,51880398848,51521859584,72015872,819.06,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
1555.602930101,7.799,R,27682828,1540837,15009,52452,2,52051894272,51692371968,72015872,0.00,0.00,241664,172032,32,21,11776000,11530240,8192,8188,
1560.603941804,7.598,R,27766386,1545333,15049,52619,2,52223209472,51850457088,72015872,819.03,0.00,241664,233472,32,21,11776000,11587584,8192,8188,
